,a,v(6),v(12),v(24),v(48),t,sv,sz,st,run,subj_idx
154,2.632407319832564,0.0794910921211201,-0.18862200687573744,0.5354964500763338,0.6039459702728328,0.3416725929478831,7.1462457468742e-10,0.5334756398838852,0.00020386867091526354,0,1159
155,2.5632082178505735,-0.1465406236028513,0.3648445709568851,0.40816127344405134,0.42358047469253673,0.32459121226753224,0.002586203368080602,0.5209037684959502,0.00019071179663555547,1,1159
156,3.362310197843244,0.24378733096322938,0.9507306894832724,1.7404298828708082,1.5672797643338559,0.36041643396556206,0.8560838789414048,1.5580551689488814e-09,0.21233698084637445,0,1160
157,3.176408195679387,0.6685046621318219,0.49258837322468396,1.1373722990954027,2.040622445249066,0.5371548545953593,0.29248436014465495,0.759407682473185,0.5459219800253745,1,1160
158,2.867453810787465,1.389420205732602,1.5899778221093714,2.165459802573652,3.0440382435017717,0.39425378912204423,1.373906805918281,1.108716640726851e-05,0.00044515805789894006,0,1170
159,2.816997943946496,1.02422332300574,1.0484912524579773,2.296010272271365,3.723130367053954,0.43349780793039194,0.688868733185899,0.43887708808985326,0.24641749772646537,1,1170
160,3.1581055895006784,0.16810255145015673,0.4781186240954346,1.5605598515858705,1.1866135438715475,0.8131252908964081,0.5861593910990527,0.7524727988354497,2.1655429699016276e-14,0,1182
161,4.451961898234827,0.8612437578325637,1.801543289474059,1.6930020274565305,2.4645366168820004,0.907045556518876,2.179264328225756,0.7781789502488219,0.7417529596518697,1,1182
162,2.8148663007478927,0.13941489111549735,1.6225263679725668,2.280478055333188,2.78908060646411,0.5362627655756108,2.0085723488625007,0.8000673525484286,0.04800788943380774,0,1187
163,2.3285467117562098,1.2773490275847814,0.9744567587753108,2.1943091474606513,4.165319926999598,0.5894597643439274,2.720838384955428,0.838532608508366,0.33718232778312623,1,1187
164,3.2344009463759993,0.4038730673326083,0.9391274590900416,1.134746114812282,1.5210839707164145,0.5497507713745068,0.5606461835638895,0.6047718780254691,0.32812057304756237,0,1192
165,3.5175154687130017,0.7313685510609823,0.5785868041457212,0.8987582624237807,0.9204995260447026,0.07927911523234123,0.00032442334174234125,0.0009997869473685188,1.5790434465828946e-11,1,1192
166,2.991013141017971,0.5086938630285698,0.9124625324201434,1.7704237865567891,2.773623482472868,0.4026523105481526,0.9858756698102806,0.5478654907932954,0.0010505392757007594,0,1193
167,3.239527641509834,0.5686667419066466,1.1394169536075849,1.775737656950191,2.543568606706921,0.43542682107476366,1.4975489979874912,0.6794515906830774,0.12350940541271849,1,1193
168,3.810943939227231,2.168687146004476,3.04822433435351,3.598940077828839,8.960859532051856,0.8600052051578794,3.7283901982087992,0.8483856734654355,0.6505349125663722,0,1227
169,2.3813142257211863,0.525563533938878,1.4231876036555744,2.4211077219638804,2.543019877369945,0.7570784984510256,0.7270771559970365,0.8307984475039969,0.3970312727421879,1,1227
170,2.5167492180929028,0.7437755092490141,1.8817469912241591,3.623931659729686,4.401351692801271,0.6069001327653998,2.4141701559005257,0.6897764355370593,0.36669047349911865,0,1245
171,1.7323991289804774,0.9053211290622574,0.9770158346363856,2.3209696460341225,2.0028579933999335,0.5884353361691069,1.0469030389403153,0.5548894479581439,0.1772906477226336,1,1245
172,4.397233603279772,0.39106371696226455,1.1204473379915516,1.0863475673758152,1.2705994977913007,0.22071421306178982,0.37653512607434664,0.00022557816475829957,0.0003926075890540245,0,1274
173,3.6733880682666253,0.5001046132448648,1.2057359339197833,2.405087379241883,2.0425075681684524,0.8340833024528969,0.5252776775801702,0.6409980872137243,0.5214624659765839,1,1274
174,2.854593240117894,1.1443646073396452,1.4835894118518136,3.1083704902654867,3.5610807758420355,0.7264778892370412,1.7310337918533774,0.0009479664355158433,0.7363405491570362,0,1344
175,2.8800198233292664,0.33688392131781725,0.6079403984814307,1.1761310851901619,1.7716925742584988,0.41100279803715417,0.9887026105984015,1.1565299015276876e-11,0.0003391161335603876,1,1344
176,1.683316078873035,1.569128934268598,2.4302160259732553,3.001412061653601,3.997371251867206,0.5419238101671178,2.6926737557524616,0.6504716147196175,0.2713311326207094,0,1351
177,1.5363126015073127,0.682176165036091,1.6620392237420376,4.518716331305709,5.924457807165682,0.5255243858346841,2.5636650053646854,0.24651117026162175,0.28043741159761615,1,1351
178,2.9430226079512445,-0.03970434271446065,-0.02138887193980025,0.20704033196957095,-0.02128671012215116,0.09669782575810354,7.683346228688984e-11,0.0001064484283284063,0.00048089082404561873,0,1381
179,2.7981422618666696,-0.07777328976653557,0.04288031446477005,0.2046445257558014,0.2866824531232144,0.2327971995065587,1.1718733339997234e-07,0.5646631008222747,6.028681630874998e-09,1,1381
180,2.7887091727618922,0.6603734089132791,1.2120272300954111,3.2714779971964028,4.987111105843844,0.40333737616440307,1.0524321759588988,0.0005362070359295831,0.2384990189950067,0,1424
181,2.953397882640422,0.03406339106855334,3.070369149518023,5.004803483762675,6.97198111857373,0.4631717525498338,2.3210229628697103,0.02684475903292557,0.33217065225009257,1,1424
182,3.347192243886503,0.9609806740536764,1.334115662325788,1.9236962499467773,2.1567512888192977,0.37572751862489967,1.6243930797357502,0.3747992274064852,0.32488281682141706,0,1441
183,4.462560725444704,2.137663790366973,1.595337315935305,5.131770224901143,4.824259131887898,0.5383842152595307,3.8524339060027266,0.6786834083518373,0.6146714880459448,1,1441
184,3.5397772160199583,0.676533197096161,1.7192038219567911,1.5739357173706423,2.74917282376672,0.6583114768308563,1.3101435755239255,0.667535003526535,0.7551822977986482,0,1455
185,2.7436918988140495,0.22806087073777467,0.6154361643538413,0.8497692126812217,1.0544833010514383,0.37346105043189515,0.5632639420717137,0.17878686072648275,0.6747697749161671,1,1455
186,2.885502298116935,1.6671451959378765,1.8390321036196193,2.8439111186994115,4.24629191641154,0.746219265670168,1.9033982769837097,3.4881010065419717e-06,0.7507367428031322,0,1474
187,3.0648766912393173,0.403217543152022,1.1296042496675742,1.2325265730408328,2.92358815260106,0.5584084344630957,1.2185542459288274,2.9243616817548868e-05,0.35790146317372695,1,1474
188,1.842143205742366,1.08569554887034,0.9463160097735436,2.5075031958804708,3.640325827433632,0.37735462998312447,0.9404606876183029,0.018418099102170533,0.0005638536649735739,0,1504
189,1.9808775199780078,1.2899202989722525,1.459089974218379,2.061645418181897,3.819193847966439,0.38381743783553063,0.8560471187254359,0.5769006983909712,0.00027471609117548545,1,1504
190,2.743409839044121,0.48723772960640466,1.7606684426229715,2.9122012429639392,3.024143077620784,0.5011605058224968,0.8161869961611142,0.5843544294993206,0.2583258142580292,0,1528
191,2.6661819803988935,0.27855896497803967,1.2678828520420216,2.1037325648123435,2.9304316055445083,0.45771811419111996,0.5404521439539731,0.4915526938624715,7.88945870748022e-05,1,1528
192,3.4417409683982667,2.265750584751615,2.5273466905000905,2.9180900653136566,3.766033391839173,0.4655058256660842,1.3043722471231913,7.981037875819923e-07,0.3316539044172582,0,1537
193,2.806323879287578,0.7146754971650688,2.2082848807051376,2.5030559590812045,2.9122573954249837,0.48013605129436454,1.3169816971006931,0.21637086036235612,0.21126050325694892,1,1537
194,2.785420363676226,1.1801591950628496,1.9698650314407131,2.3380599196319487,2.153589204048606,0.4216754191792311,0.846234267195453,4.903798728202017e-09,0.1638868916297091,0,1555
195,1.9865181327844206,0.4630638476246547,1.0698072726877907,1.3718523933517675,2.3161672525442993,0.48400681145493046,0.22931106328309764,0.0005790444951186716,0.21297478146938884,1,1555
196,3.171958399405208,0.6572844459918956,1.0817273161237644,2.0581199555533836,2.118942949579139,0.43249638598615997,0.9454044756047306,1.787683136816719e-11,5.587883936468406e-05,0,1557
197,2.1133679461389523,0.6127114475674649,1.6764252947843115,2.8119830551653036,3.7356814785702226,0.8455966255052172,1.7199981909417095,0.11695756336400114,0.5919061543572482,1,1557
198,3.633591294484021,1.4354286892041088,2.0351380074604037,3.4896302460573536,2.7399086298224917,0.6294909313895566,1.729238593035844,0.11774304767026814,0.5397069122132299,0,1561
199,2.9233501908481,0.22530202939851973,2.265008265810276,2.92164220186933,3.469361865578826,0.6549383120945179,1.356347434839598,0.004287475146025131,0.4879717320324262,1,1561
200,3.7126822921608538,1.085057782254946,3.3109261312260174,5.126772895379315,7.966198009767242,0.46880359439133673,2.3296692413638898,0.7508463571443624,5.240403541264622e-05,0,1574
201,2.9854878994457774,1.3437294956843273,2.1546817387276898,5.310517866446726,5.766819839554093,0.41953409638419586,1.5928655274284937,0.5646726925801827,0.0043773963943129,1,1574
202,2.2825593267798987,0.6910341741827544,0.7525903965595512,1.7341132231674545,1.7360151460850044,0.5513201604530158,8.463098695757806e-15,0.9786570546324326,0.21143379061152345,0,1589
203,2.3141652592308235,1.4440967044876498,2.980337272676979,3.319774242009133,2.8897053946433826,0.5049909618403532,2.0593225532291592,0.7636043596402247,0.11153122973960267,1,1589
204,3.13897435230904,0.4305064034937162,0.7138069270933417,1.1771520708985213,0.8516386374959535,0.4770287601642997,0.28772231185434016,0.0006247148291458212,0.0009237861858053399,0,1609
205,3.562521255828508,0.4407231348678225,0.772825187349274,1.266261819214198,1.2095526633393994,0.29427934727660876,0.2454679395814363,1.5182440834463485e-11,3.7993927323540575e-05,1,1609
206,2.5039109476965495,1.0214728416207877,1.8426980043124193,3.2367964456834106,5.465095025909355,0.6642631476727514,1.9213129202993422,0.2965975312600449,0.6931538838639331,0,1614
207,2.628121646379936,0.18179181626606902,0.7433631680620797,1.7908654824798165,2.3079314691156925,0.36688769990647135,0.8237171806857616,7.380368881668828e-09,0.19786554659342204,1,1614
208,5.375830244647957,3.5040044566995165,4.902894098707592,5.82522768234556,3.5484608051551483,0.5594896292234035,2.549346486822878,0.7889766655643637,0.6184092231958045,0,1618
209,3.573004867603321,0.26603569269900396,1.4052760657325833,2.643903708317347,2.989344363895662,0.4943781503030866,0.920833243600294,0.8716991149323878,0.09088211520977767,1,1618
210,2.0470900078082948,-0.17994878681767798,0.7048027125956945,0.8791917050119332,0.8584793630822215,0.23777052747861996,0.027628902451412467,0.7655935913412857,0.007956479059016416,0,1619
211,2.583201307898821,0.7818072016402874,0.5954702852688092,1.77166176952188,0.21643860165148415,0.12335330632963808,1.6152230817540745,1.1998107782099418e-10,0.00039260718196448873,1,1619
